STBIMPINDEX,STBIMPDATE,STBMAPID,STBSTATUS,STBGROUP,STBFORM,STBPAGE,STBITEM,STBFIELD,S_Amount,HKRTN,STBDrillAlias,STBDrillTable,STBDrillRef,STBBRANCH,S_TAVA_Ref
8248,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",659300,"","","",150083,"","P1A-2"
8288,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",7895300,"","","",150123,"","P1A-2"
8245,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",459600,"","","",150080,"","P1A-2"
8262,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",767900,"","","",150097,"","P1A-2"
7176,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",5700,"","","",270115,"","EP2"
7146,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",5400,"","","",270085,"","EP2"
8451,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",127860.356988,"","","",150286,"","Part4-A1R10"
10820,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",131000,"","","",310699,"","C2A15"
8195,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",887900,"","","",150030,"","P1A-1"
8171,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",10800,"","","",150006,"","P1A-1"
8234,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",0,"","","",150069,"","P1A-2"
7173,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",136000,"","","",270112,"","C2F15"
10819,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",133000,"","","",310698,"","C2A15"
10836,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",87000,"","","",310715,"","C2A15"
8244,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",98970,"","","",150079,"","P1A-2"
8242,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",78990,"","","",150077,"","P1A-2"
8166,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",5611300,"","","",150001,"","P1A-1"
8944,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",82813.030443,"","","",150779,"","Part4-A1R8"
8286,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",7895500,"","","",150121,"","P1A-2"
8362,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",113100,"","","",150197,"",""
8273,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",566800,"","","",150108,"","P1A-2"
8272,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",656900,"","","",150107,"","P1A-2"
8569,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",114407.867691,"","","",150404,"","Part4-A3R1"
11556,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12020,"","P1R5C3-1"
10813,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",136000,"","","",310692,"","C2F15"
8241,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",97100,"","","",150076,"","P1A-2"
10823,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",121000,"","","",310702,"","C2A15"
8564,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",115024.954356,"","","",150399,"","Part4-A3R1"
8237,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",8710400,"","","",150072,"","P1A-2"
8566,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",114778.11969,"","","",150401,"","Part4-A3R1"
8449,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",128107.191654,"","","",150284,"","Part4-A1R9"
8238,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",8710300,"","","",150073,"","P1A-2"
12316,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",9465435.58246182,"","","",32089,"","882"
10506,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310385,"","1829"
8406,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",133784.388972,"","","",150241,"","Part4-A1R3"
9007,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",6000,"","","",150842,"","P1A-1"
12451,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",2663346.04614,"","","",32224,"","CN3B"
10392,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",1940321.5825,"","","",310271,"","548"
10393,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",1940321.5825,"","","",310272,"","549"
11565,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12029,"","P1R2C9-1"
11965,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",33600,"","","",12429,"","E14317"
11539,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12003,"","P1R2C3-1"
11746,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12210,"","P1R8C1-34"
11577,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12041,"","P1R3C1-1"
11836,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12300,"","P1R18C1-4"
11839,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12303,"","P1R18C1-7"
9057,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",112062.938364,"","","",150892,"","Part4-A3R4"
10732,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310611,"","2552"
9007,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",6000,"","","",150842,"","P1A-1"
12311,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",1193963.9629086,"","","",32084,"","877"
8311,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",592000,"","","",150146,"","P1B-31"
8603,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",110211.678369,"","","",150438,"","Part4-A3R6"
8630,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",562783.03848,"","","",150465,"","Part4-A3R9"
10142,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",58425411,"","","",310021,"","1106"
11915,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12379,"","P1R18C1-22"
11880,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12344,"","P1R18C1-16"
11697,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",2623852.49958,"","","",12161,"","GDA211A"
10867,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",772035.84,"","","",310746,"","345"
10973,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",95000,"","","",310852,"","C2A15"
10971,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",129000,"","","",310850,"","C2A15"
10128,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",9562977,"","","",310007,"","1048"
11968,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",207165.071805,"","","",12432,"","DS14422"
8307,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2530000,"","","",150142,"","P1B-21"
7122,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C221","S_Amount",33300,"","","",270061,"","E14314"
8640,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",105645.237048,"","","",150475,"","Part4-A3R10"
8422,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",131686.294311,"","","",150257,"","Part4-A1R6"
8305,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2510000,"","","",150140,"","P1B-21"
8391,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",136005.900966,"","","",150226,"","Part4-A1R1"
8416,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",132550.215642,"","","",150251,"","Part4-A1R4"
8980,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",78370.006455,"","","",150815,"","Part4-B1R11"
8308,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2540000,"","","",150143,"","P1B-21"
7080,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP10C9C","S_Amount",30000,"","","",270019,"","EP2"
7080,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP4C171C","S_Amount",30000,"","","",270019,"","EP2"
7139,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP10C9C","S_Amount",118000,"","","",270078,"","C2B13"
7139,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP4C171A","S_Amount",118000,"","","",270078,"","C2B13"
7079,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP10C9C","S_Amount",31000,"","","",270018,"","EP2"
7079,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP4C171C","S_Amount",31000,"","","",270018,"","EP2"
8308,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",2540000,"","","",150143,"","P1B-21"
8941,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",83183.282442,"","","",150776,"","Part4-A1R4"
8417,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",132426.798309,"","","",150252,"","Part4-A1R6"
8309,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2450000,"","","",150144,"","P1B-21"
8309,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",2450000,"","","",150144,"","P1B-21"
12237,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",24180667,"","","",32010,"","1053"
11941,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",31300,"","","",12405,"","E14294"
11964,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",33500,"","","",12428,"","E14316"
11965,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",33600,"","","",12429,"","E14317"
8405,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",134031.223638,"","","",150240,"","Part4-A1R3"
8391,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",136005.900966,"","","",150226,"","Part4-A1R1"
8306,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2520000,"","","",150141,"","P1B-21"
10843,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP5C224","S_Amount",34300,"","","",310722,"","E14324"
7137,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C224","S_Amount",34300,"","","",270076,"","E14324"
11729,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8A","S_Amount",0,"","","",12193,"","P1R18C1-26"
7112,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C221","S_Amount",32400,"","","",270051,"","E14305"
7114,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C221","S_Amount",32600,"","","",270053,"","E14307"
7115,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C221","S_Amount",32700,"","","",270054,"","E14308"
7117,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C221","S_Amount",32900,"","","",270056,"","E14310"
10791,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP4C171A","S_Amount",25000,"","","",310670,"","C2B11"
10806,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP4C171A","S_Amount",126000,"","","",310685,"","C2B14"
11840,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8A","S_Amount",0,"","","",12304,"","P1R18C1-41"
11692,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8A","S_Amount",0,"","","",12156,"","P1R18C1-8"
11714,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8A","S_Amount",0,"","","",12178,"","P1R18C1-20"
11916,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8A","S_Amount",0,"","","",12380,"","P1R18C1-23"
12235,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",18333591,"","","",32008,"","1051"
12356,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",1357048.86090813,"","","",32129,"","945"
8768,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",89847.818424,"","","",150603,"","Part4-B1R11"
8474,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",126132.514326,"","","",150309,"","Part4-A2R3"
12310,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",4801258.84128579,"","","",32083,"","876"
10129,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",12486515,"","","",310008,"","1049"
9086,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",144378.56842,"","","",150921,"",""
7170,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP4C171A","S_Amount",130000,"","","",270109,"","C2B12"
8361,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",113200,"","","",150196,"",""
8748,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",92316.165084,"","","",150583,"","Part4-B1R8"
8343,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",115800,"","","",150178,"",""
8407,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",133660.971639,"","","",150242,"","Part4-A1R3"
10619,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",1782775.23128733,"","","",310498,"","2398"
10181,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",200000000,"","","",310060,"","198"
11797,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12261,"","P1R18C1-31"
8713,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",96635.771739,"","","",150548,"","Part4-B1R1"
8575,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",113667.363693,"","","",150410,"","Part4-A3R2"
8716,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",96265.51974,"","","",150551,"","Part4-B1R1"
8582,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",112803.442362,"","","",150417,"","Part4-A3R4"
8326,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2600000,"","","",150161,"","P1B-32"
8940,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",83306.699775,"","","",150775,"","Part4-A1R3"
8331,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",1560000,"","","",150166,"","P1B-42"
11087,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",10000,"","","",310966,"","C2A11"
10834,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",93000,"","","",310713,"","C2A15"
10237,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310116,"","341"
11025,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",1940321.5825,"","","",310904,"","543"
10141,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",46934041,"","","",310020,"","1105"
10854,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",138865001,"","","",310733,"","1113"
8649,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",104534.481051,"","","",150484,"","Part4-A3R11"
8358,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",114100,"","","",150193,"",""
8628,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",107126.245044,"","","",150463,"","Part4-A3R9"
9012,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",115800,"","","",150847,"",""
8619,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",108237.001041,"","","",150454,"","Part4-A3R8"
8343,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",115800,"","","",150178,"",""
8610,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",109347.757038,"","","",150445,"","Part4-A3R7"
10848,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP5C191D","S_Amount",357022.4,"","","",310727,"","DS14436"
10239,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",766403.4,"","","",310118,"","343"
12450,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",2662111.87281,"","","",32223,"","CN3B"
12444,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP11C10157","S_Amount",2654706.83283,"","","",32217,"","CN3B"
8761,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",90711.739755,"","","",150596,"","Part4-B1R9"
8663,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",102806.638389,"","","",150498,"","Part4-A3R12"
9057,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",112062.938364,"","","",150892,"","Part4-A3R4"
10223,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310102,"","318"
8647,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",104781.315717,"","","",150482,"","Part4-A3R11"
10242,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",799023.36,"","","",310121,"","347"
9003,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",7895900,"","","",150838,"","P1A-2"
8940,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",83306.699775,"","","",150775,"","Part4-A1R3"
8301,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",29800,"","","",150136,"","P1B-11"
9003,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",7895900,"","","",150838,"","P1A-2"
8306,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",2520000,"","","",150141,"","P1B-21"
9009,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",5800,"","","",150844,"","P1A-1"
12328,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",5412867.01087392,"","","",32101,"","896"
10948,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310827,"","2525"
10869,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",841030.72,"","","",310748,"","351"
12452,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP11C10157","S_Amount",2664580.21947,"","","",32225,"","CN3A"
12454,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP11C10157","S_Amount",2667048.56613,"","","",32227,"","CN3A"
8457,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",127119.85299,"","","",150292,"","Part4-A1R10"
8741,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",93180.086415,"","","",150576,"","Part4-B1R6"
8645,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",105028.150383,"","","",150480,"","Part4-A3R11"
10207,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",8096938.67991351,"","","",310086,"","284"
10982,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",173339111,"","","",310861,"","1116"
12276,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",12459931,"","","",32049,"","1102"
8316,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",5070000,"","","",150151,"","P1B-41"
9014,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",115800,"","","",150849,"",""
12454,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",2667048.56613,"","","",32227,"","CN3A"
10831,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",103000,"","","",310710,"","C2A15"
10974,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",89000,"","","",310853,"","C2A15"
10974,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",89000,"","","",310853,"","C2A15"
10836,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",87000,"","","",310715,"","C2A15"
12470,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",2686795.33941,"","","",32243,"","C2A1A"
8648,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",104657.898384,"","","",150483,"","Part4-A3R11"
8721,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",95648.433075,"","","",150556,"","Part4-B1R3"
8715,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",96388.937073,"","","",150550,"","Part4-B1R1"
8712,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",96759.189072,"","","",150547,"","Part4-B1R1"
8365,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",112800,"","","",150200,"",""
8637,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",106015.489047,"","","",150472,"","Part4-A3R10"
11790,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP3C103","S_Amount",0,"","","",12254,"","P1R8C1-44"
11778,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP3C103","S_Amount",0,"","","",12242,"","P1R8C1-11"
11786,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP3C103","S_Amount",0,"","","",12250,"","P1R8C1-14"
11789,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP3C103","S_Amount",0,"","","",12253,"","P1R8C1-17"
8307,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",2530000,"","","",150142,"","P1B-21"
8318,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",5090000,"","","",150153,"","P1B-41"
8334,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",1740000,"","","",150169,"","P1B-42"
8319,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",5100000,"","","",150154,"","P1B-41"
12447,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",2658409.35282,"","","",32220,"","CN3C"
10851,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",15410053,"","","",310730,"","1050"
11918,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",30000,"","","",12382,"","E14281"
7091,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C221","S_Amount",30100,"","","",270030,"","E14282"
11953,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",32400,"","","",12417,"","E14305"
11954,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",32500,"","","",12418,"","E14306"
7094,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C221","S_Amount",30400,"","","",270033,"","E14285"
8637,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",106015.489047,"","","",150472,"","Part4-A3R10"
11970,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",207373.809656,"","","",12434,"","DS14424"
11971,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",287281.697064,"","","",12435,"","DS14425"
11920,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C221","S_Amount",30200,"","","",12384,"","E14283"
8299,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",29200,"","","",150134,"","P1B-11"
8330,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",1500000,"","","",150165,"","P1B-42"
8329,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",2900000,"","","",150164,"","P1B-32"
7095,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP5C221","S_Amount",30500,"","","",270034,"","E14286"
8721,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",95648.433075,"","","",150556,"","Part4-B1R3"
8748,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",92316.165084,"","","",150583,"","Part4-B1R8"
8715,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",96388.937073,"","","",150550,"","Part4-B1R1"
8730,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",94537.677078,"","","",150565,"","Part4-B1R4"
12449,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",2660877.69948,"","","",32222,"","CN3C"
